group_id,param_E,param_v,param_sigma_y,param_H,x,y,u,v,type
44,219395,0.272885,268.053,6156.02,7,9.5,0.00566635,0.196956,0
44,219395,0.272885,268.053,6156.02,7.5,9.5,0.00381532,0.197246,0
44,219395,0.272885,268.053,6156.02,8,9.5,0.00246167,0.197507,0
44,219395,0.272885,268.053,6156.02,8.5,9.5,0.00152659,0.19773,0
44,219395,0.272885,268.053,6156.02,9,9.5,0.000878062,0.197879,0
44,219395,0.272885,268.053,6156.02,9.5,9.5,0.000400243,0.197968,0
44,219395,0.272885,268.053,6156.02,10,9.5,-6.92E-19,0.197996,0
44,219395,0.272885,268.053,6156.02,10.5,9.5,-0.000400243,0.197968,0
44,219395,0.272885,268.053,6156.02,11,9.5,-0.000878062,0.197879,0
44,219395,0.272885,268.053,6156.02,11.5,9.5,-0.00152659,0.19773,0
44,219395,0.272885,268.053,6156.02,12,9.5,-0.00246167,0.197507,0
44,219395,0.272885,268.053,6156.02,12.5,9.5,-0.00381532,0.197246,0
44,219395,0.272885,268.053,6156.02,13,9.5,-0.00566635,0.196956,0
44,219395,0.272885,268.053,6156.02,13.5,9.5,-0.00801136,0.196756,0
44,219395,0.272885,268.053,6156.02,14,9.5,-0.0107478,0.196571,0
44,219395,0.272885,268.053,6156.02,14.5,9.5,-0.0137338,0.196586,0
44,219395,0.272885,268.053,6156.02,15,9.5,-0.0168269,0.196516,0
44,219395,0.272885,268.053,6156.02,15.5,9.5,-0.0199147,0.196733,0
44,219395,0.272885,268.053,6156.02,16,9.5,-0.0229681,0.196617,0
44,219395,0.272885,268.053,6156.02,16.5,9.5,-0.0259786,0.196949,0
44,219395,0.272885,268.053,6156.02,17,9.5,-0.0291263,0.196511,0
44,219395,0.272885,268.053,6156.02,17.5,9.5,-0.0325183,0.196871,0
44,219395,0.272885,268.053,6156.02,18,9.5,-0.0367632,0.195598,0
44,219395,0.272885,268.053,6156.02,18.5,9.5,-0.0421988,0.195785,0
44,219395,0.272885,268.053,6156.02,19,9.5,-0.0510889,0.191961,0
44,219395,0.272885,268.053,6156.02,19.5,9.5,-0.0661976,0.189564,0
44,219395,0.272885,268.053,6156.02,20,9.5,-0.110843,0.163417,0
44,219395,0.272885,268.053,6156.02,0,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,0.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,1,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,1.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,2,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,2.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,3,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,3.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,4,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,4.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,5.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,6,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,6.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,7,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,7.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,8,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,8.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,9,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,9.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,10,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,10.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,11,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,11.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,12,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,12.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,13,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,13.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,14,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,14.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,15,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,15.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,16,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,16.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,17,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,17.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,18,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,18.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,19,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,19.5,10,-2.19E-34,0.2,1
44,219395,0.272885,268.053,6156.02,20,10,-2.19E-34,0.2,1
45,200976,0.324036,283.443,9801.86,0,0,-2.84E-34,0.2,1
45,200976,0.324036,283.443,9801.86,0.5,0,2.63E-34,2.93E-34,1
45,200976,0.324036,283.443,9801.86,1,0,2.66E-34,2.83E-34,1
45,200976,0.324036,283.443,9801.86,1.5,0,2.40E-34,2.48E-34,1
45,200976,0.324036,283.443,9801.86,2,0,2.46E-34,2.53E-34,1
45,200976,0.324036,283.443,9801.86,2.5,0,2.36E-34,2.43E-34,1
45,200976,0.324036,283.443,9801.86,3,0,2.43E-34,2.50E-34,1
45,200976,0.324036,283.443,9801.86,3.5,0,2.40E-34,2.49E-34,1
45,200976,0.324036,283.443,9801.86,4,0,2.45E-34,2.56E-34,1
45,200976,0.324036,283.443,9801.86,4.5,0,2.44E-34,2.57E-34,1
45,200976,0.324036,283.443,9801.86,5,0,2.47E-34,2.63E-34,1
45,200976,0.324036,283.443,9801.86,5.5,0,2.45E-34,2.65E-34,1
45,200976,0.324036,283.443,9801.86,6,0,2.43E-34,2.68E-34,1
45,200976,0.324036,283.443,9801.86,6.5,0,2.37E-34,2.69E-34,1
45,200976,0.324036,283.443,9801.86,7,0,2.30E-34,2.70E-34,1
45,200976,0.324036,283.443,9801.86,7.5,0,2.19E-34,2.69E-34,1
45,200976,0.324036,283.443,9801.86,8,0,2.07E-34,2.66E-34,1
45,200976,0.324036,283.443,9801.86,8.5,0,1.93E-34,2.61E-34,1
45,200976,0.324036,283.443,9801.86,9,0,1.80E-34,2.53E-34,1
45,200976,0.324036,283.443,9801.86,9.5,0,1.68E-34,2.44E-34,1
45,200976,0.324036,283.443,9801.86,10,0,1.59E-34,2.35E-34,1
45,200976,0.324036,283.443,9801.86,10.5,0,1.52E-34,2.26E-34,1
45,200976,0.324036,283.443,9801.86,11,0,1.47E-34,2.16E-34,1
45,200976,0.324036,283.443,9801.86,11.5,0,1.44E-34,2.06E-34,1
45,200976,0.324036,283.443,9801.86,12,0,1.42E-34,1.95E-34,1
45,200976,0.324036,283.443,9801.86,12.5,0,1.40E-34,1.86E-34,1
45,200976,0.324036,283.443,9801.86,13,0,1.36E-34,1.75E-34,1
45,200976,0.324036,283.443,9801.86,13.5,0,1.31E-34,1.66E-34,1
45,200976,0.324036,283.443,9801.86,14,0,1.23E-34,1.54E-34,1
45,200976,0.324036,283.443,9801.86,14.5,0,1.15E-34,1.44E-34,1
45,200976,0.324036,283.443,9801.86,15,0,1.03E-34,1.31E-34,1
45,200976,0.324036,283.443,9801.86,15.5,0,9.56E-35,1.22E-34,1
45,200976,0.324036,283.443,9801.86,16,0,8.13E-35,1.07E-34,1
45,200976,0.324036,283.443,9801.86,16.5,0,7.61E-35,1.02E-34,1
45,200976,0.324036,283.443,9801.86,17,0,5.99E-35,8.58E-35,1
45,200976,0.324036,283.443,9801.86,17.5,0,6.10E-35,8.94E-35,1
45,200976,0.324036,283.443,9801.86,18,0,4.07E-35,7.24E-35,1
45,200976,0.324036,283.443,9801.86,18.5,0,5.35E-35,9.86E-35,1
45,200976,0.324036,283.443,9801.86,19,0,1.69E-35,8.19E-35,1
45,200976,0.324036,283.443,9801.86,19.5,0,4.26E-35,2.14E-34,1
45,200976,0.324036,283.443,9801.86,20,0,4.07E-37,-6.17E-37,1
45,200976,0.324036,283.443,9801.86,0,0.5,0.101236,0.0346266,0
45,200976,0.324036,283.443,9801.86,0.5,0.5,0.0606242,0.00896673,0
45,200976,0.324036,283.443,9801.86,1,0.5,0.0479416,0.00723121,0
45,200976,0.324036,283.443,9801.86,1.5,0.5,0.0404814,0.00372803,0
45,200976,0.324036,283.443,9801.86,2,0.5,0.0360176,0.00399453,0
45,200976,0.324036,283.443,9801.86,2.5,0.5,0.0324787,0.00294062,0
45,200976,0.324036,283.443,9801.86,3,0.5,0.0295762,0.00331377,0
45,200976,0.324036,283.443,9801.86,3.5,0.5,0.026803,0.00300272,0
45,200976,0.324036,283.443,9801.86,4,0.5,0.0240772,0.00332534,0
45,200976,0.324036,283.443,9801.86,4.5,0.5,0.0212678,0.00327562,0
45,200976,0.324036,283.443,9801.86,5,0.5,0.0183804,0.00349604,0
45,200976,0.324036,283.443,9801.86,5.5,0.5,0.0154374,0.00348606,0
45,200976,0.324036,283.443,9801.86,6,0.5,0.0125185,0.00355096,0
45,200976,0.324036,283.443,9801.86,6.5,0.5,0.00973281,0.00344958,0
45,200976,0.324036,283.443,9801.86,7,0.5,0.00720586,0.00332469,0
45,200976,0.324036,283.443,9801.86,7.5,0.5,0.00506023,0.00309105,0
45,200976,0.324036,283.443,9801.86,8,0.5,0.00336463,0.00284419,0
45,200976,0.324036,283.443,9801.86,8.5,0.5,0.00211293,0.00259846,0
45,200976,0.324036,283.443,9801.86,9,0.5,0.00121559,0.00241533,0
45,200976,0.324036,283.443,9801.86,9.5,0.5,0.000551784,0.00229937,0
45,200976,0.324036,283.443,9801.86,10,0.5,3.29E-19,0.0022616,0
45,200976,0.324036,283.443,9801.86,10.5,0.5,-0.000551784,0.00229937,0
45,200976,0.324036,283.443,9801.86,11,0.5,-0.00121559,0.00241533,0
45,200976,0.324036,283.443,9801.86,11.5,0.5,-0.00211293,0.00259846,0
45,200976,0.324036,283.443,9801.86,12,0.5,-0.00336463,0.00284419,0
45,200976,0.324036,283.443,9801.86,12.5,0.5,-0.00506023,0.00309105,0
45,200976,0.324036,283.443,9801.86,13,0.5,-0.00720586,0.00332469,0
45,200976,0.324036,283.443,9801.86,13.5,0.5,-0.00973281,0.00344958,0
45,200976,0.324036,283.443,9801.86,14,0.5,-0.0125185,0.00355096,0
45,200976,0.324036,283.443,9801.86,14.5,0.5,-0.0154374,0.00348606,0
45,200976,0.324036,283.443,9801.86,15,0.5,-0.0183804,0.00349604,0
45,200976,0.324036,283.443,9801.86,15.5,0.5,-0.0212678,0.00327562,0
45,200976,0.324036,283.443,9801.86,16,0.5,-0.0240772,0.00332534,0
45,200976,0.324036,283.443,9801.86,16.5,0.5,-0.026803,0.00300272,0
45,200976,0.324036,283.443,9801.86,17,0.5,-0.0295762,0.00331377,0
45,200976,0.324036,283.443,9801.86,17.5,0.5,-0.0324787,0.00294062,0
45,200976,0.324036,283.443,9801.86,18,0.5,-0.0360176,0.00399453,0
45,200976,0.324036,283.443,9801.86,18.5,0.5,-0.0404814,0.00372803,0
45,200976,0.324036,283.443,9801.86,19,0.5,-0.0479416,0.00723121,0
45,200976,0.324036,283.443,9801.86,19.5,0.5,-0.0606242,0.00896673,0
45,200976,0.324036,283.443,9801.86,20,0.5,-0.101236,0.0346266,0
45,200976,0.324036,283.443,9801.86,0,1,0.125952,0.0614292,0
45,200976,0.324036,283.443,9801.86,0.5,1,0.114642,0.0347825,0
45,200976,0.324036,283.443,9801.86,1,1,0.0924842,0.0192888,0
45,200976,0.324036,283.443,9801.86,1.5,1,0.0797863,0.0144727,0
45,200976,0.324036,283.443,9801.86,2,1,0.0699977,0.0107296,0
45,200976,0.324036,283.443,9801.86,2.5,1,0.062895,0.00988112,0
45,200976,0.324036,283.443,9801.86,3,1,0.0566653,0.0088416,0
45,200976,0.324036,283.443,9801.86,3.5,1,0.0512598,0.00895355,0
45,200976,0.324036,283.443,9801.86,4,1,0.0460656,0.00881233,0
45,200976,0.324036,283.443,9801.86,4.5,1,0.0410965,0.00912258,0
45,200976,0.324036,283.443,9801.86,5,1,0.0361581,0.00919702,0
45,200976,0.324036,283.443,9801.86,5.5,1,0.0313011,0.00937127,0
45,200976,0.324036,283.443,9801.86,6,1,0.0264967,0.00930229,0
45,200976,0.324036,283.443,9801.86,6.5,1,0.0218234,0.00914024,0
45,200976,0.324036,283.443,9801.86,7,1,0.0173397,0.00872773,0
45,200976,0.324036,283.443,9801.86,7.5,1,0.0131609,0.00816398,0
45,200976,0.324036,283.443,9801.86,8,1,0.00940815,0.00744681,0
45,200976,0.324036,283.443,9801.86,8.5,1,0.00621305,0.00671114,0
45,200976,0.324036,283.443,9801.86,9,1,0.0036487,0.00604693,0
45,200976,0.324036,283.443,9801.86,9.5,1,0.00165454,0.00558375,0
45,200976,0.324036,283.443,9801.86,10,1,3.25E-18,0.00541288,0
45,200976,0.324036,283.443,9801.86,10.5,1,-0.00165454,0.00558375,0
45,200976,0.324036,283.443,9801.86,11,1,-0.0036487,0.00604693,0
45,200976,0.324036,283.443,9801.86,11.5,1,-0.00621305,0.00671114,0
45,200976,0.324036,283.443,9801.86,12,1,-0.00940815,0.00744681,0
45,200976,0.324036,283.443,9801.86,12.5,1,-0.0131609,0.00816398,0
45,200976,0.324036,283.443,9801.86,13,1,-0.0173397,0.00872773,0
45,200976,0.324036,283.443,9801.86,13.5,1,-0.0218234,0.00914024,0
45,200976,0.324036,283.443,9801.86,14,1,-0.0264967,0.00930229,0
45,200976,0.324036,283.443,9801.86,14.5,1,-0.0313011,0.00937127,0
45,200976,0.324036,283.443,9801.86,15,1,-0.0361581,0.00919702,0
45,200976,0.324036,283.443,9801.86,15.5,1,-0.0410965,0.00912258,0
45,200976,0.324036,283.443,9801.86,16,1,-0.0460656,0.00881233,0
45,200976,0.324036,283.443,9801.86,16.5,1,-0.0512598,0.00895355,0
45,200976,0.324036,283.443,9801.86,17,1,-0.0566653,0.0088416,0
45,200976,0.324036,283.443,9801.86,17.5,1,-0.062895,0.00988112,0
45,200976,0.324036,283.443,9801.86,18,1,-0.0699977,0.0107296,0
45,200976,0.324036,283.443,9801.86,18.5,1,-0.0797863,0.0144727,0
45,200976,0.324036,283.443,9801.86,19,1,-0.0924842,0.0192888,0
45,200976,0.324036,283.443,9801.86,19.5,1,-0.114642,0.0347825,0
45,200976,0.324036,283.443,9801.86,20,1,-0.125952,0.0614292,0
45,200976,0.324036,283.443,9801.86,0,1.5,0.154201,0.0691121,0
45,200976,0.324036,283.443,9801.86,0.5,1.5,0.140595,0.0522916,0
45,200976,0.324036,283.443,9801.86,1,1.5,0.128368,0.037545,0
45,200976,0.324036,283.443,9801.86,1.5,1.5,0.112818,0.0270014,0
45,200976,0.324036,283.443,9801.86,2,1.5,0.101157,0.0221889,0
45,200976,0.324036,283.443,9801.86,2.5,1.5,0.0908746,0.0188133,0
45,200976,0.324036,283.443,9801.86,3,1.5,0.0823985,0.0176065,0
45,200976,0.324036,283.443,9801.86,3.5,1.5,0.074552,0.0167133,0
45,200976,0.324036,283.443,9801.86,4,1.5,0.0674107,0.0167004,0
45,200976,0.324036,283.443,9801.86,4.5,1.5,0.0604816,0.0166482,0
45,200976,0.324036,283.443,9801.86,5,1.5,0.0538104,0.0168689,0
45,200976,0.324036,283.443,9801.86,5.5,1.5,0.0472242,0.0168854,0
45,200976,0.324036,283.443,9801.86,6,1.5,0.0407932,0.0168453,0
45,200976,0.324036,283.443,9801.86,6.5,1.5,0.0344984,0.0165032,0
45,200976,0.324036,283.443,9801.86,7,1.5,0.0284218,0.0159362,0
45,200976,0.324036,283.443,9801.86,7.5,1.5,0.0226038,0.0150566,0
45,200976,0.324036,283.443,9801.86,8,1.5,0.01713,0.0139613,0
45,200976,0.324036,283.443,9801.86,8.5,1.5,0.012084,0.0127057,0
45,200976,0.324036,283.443,9801.86,9,1.5,0.00756536,0.0114784,0
45,200976,0.324036,283.443,9801.86,9.5,1.5,0.00359385,0.0105249,0
45,200976,0.324036,283.443,9801.86,10,1.5,4.82E-18,0.0101605,0
45,200976,0.324036,283.443,9801.86,10.5,1.5,-0.00359385,0.0105249,0
45,200976,0.324036,283.443,9801.86,11,1.5,-0.00756536,0.0114784,0
45,200976,0.324036,283.443,9801.86,11.5,1.5,-0.012084,0.0127057,0
45,200976,0.324036,283.443,9801.86,12,1.5,-0.01713,0.0139613,0
45,200976,0.324036,283.443,9801.86,12.5,1.5,-0.0226038,0.0150566,0
45,200976,0.324036,283.443,9801.86,13,1.5,-0.0284218,0.0159362,0
45,200976,0.324036,283.443,9801.86,13.5,1.5,-0.0344984,0.0165032,0
45,200976,0.324036,283.443,9801.86,14,1.5,-0.0407932,0.0168453,0
45,200976,0.324036,283.443,9801.86,14.5,1.5,-0.0472242,0.0168854,0
45,200976,0.324036,283.443,9801.86,15,1.5,-0.0538104,0.0168689,0
45,200976,0.324036,283.443,9801.86,15.5,1.5,-0.0604816,0.0166482,0
45,200976,0.324036,283.443,9801.86,16,1.5,-0.0674107,0.0167004,0
45,200976,0.324036,283.443,9801.86,16.5,1.5,-0.074552,0.0167133,0
45,200976,0.324036,283.443,9801.86,17,1.5,-0.0823985,0.0176065,0
45,200976,0.324036,283.443,9801.86,17.5,1.5,-0.0908746,0.0188133,0
45,200976,0.324036,283.443,9801.86,18,1.5,-0.101157,0.0221889,0
45,200976,0.324036,283.443,9801.86,18.5,1.5,-0.112818,0.0270014,0
45,200976,0.324036,283.443,9801.86,19,1.5,-0.128368,0.037545,0
45,200976,0.324036,283.443,9801.86,19.5,1.5,-0.140595,0.0522916,0
45,200976,0.324036,283.443,9801.86,20,1.5,-0.154201,0.0691121,0
45,200976,0.324036,283.443,9801.86,0,2,0.17037,0.0793336,0
45,200976,0.324036,283.443,9801.86,0.5,2,0.162856,0.0638499,0
45,200976,0.324036,283.443,9801.86,1,2,0.15103,0.0513963,0
45,200976,0.324036,283.443,9801.86,1.5,2,0.139765,0.0417161,0
45,200976,0.324036,283.443,9801.86,2,2,0.126989,0.0343872,0
45,200976,0.324036,283.443,9801.86,2.5,2,0.116005,0.0304745,0
45,200976,0.324036,283.443,9801.86,3,2,0.105601,0.0278069,0
45,200976,0.324036,283.443,9801.86,3.5,2,0.0962885,0.026736,0
45,200976,0.324036,283.443,9801.86,4,2,0.0873574,0.0260701,0
45,200976,0.324036,283.443,9801.86,4.5,2,0.0789375,0.0260374,0
45,200976,0.324036,283.443,9801.86,5,2,0.0706932,0.0259908,0
45,200976,0.324036,283.443,9801.86,5.5,2,0.0626913,0.0260399,0
45,200976,0.324036,283.443,9801.86,6,2,0.05481,0.0258316,0
45,200976,0.324036,283.443,9801.86,6.5,2,0.0471212,0.0254162,0
45,200976,0.324036,283.443,9801.86,7,2,0.0396146,0.0246321,0
45,200976,0.324036,283.443,9801.86,7.5,2,0.0323588,0.0235437,0
45,200976,0.324036,283.443,9801.86,8,2,0.0253743,0.0221393,0
45,200976,0.324036,283.443,9801.86,8.5,2,0.0186953,0.0205506,0
45,200976,0.324036,283.443,9801.86,9,2,0.0122958,0.0189574,0
45,200976,0.324036,283.443,9801.86,9.5,2,0.00610131,0.017725,0
45,200976,0.324036,283.443,9801.86,10,2,1.05E-17,0.017247,0
45,200976,0.324036,283.443,9801.86,10.5,2,-0.00610131,0.017725,0
45,200976,0.324036,283.443,9801.86,11,2,-0.0122958,0.0189574,0
45,200976,0.324036,283.443,9801.86,11.5,2,-0.0186953,0.0205506,0
45,200976,0.324036,283.443,9801.86,12,2,-0.0253743,0.0221393,0
45,200976,0.324036,283.443,9801.86,12.5,2,-0.0323588,0.0235437,0
45,200976,0.324036,283.443,9801.86,13,2,-0.0396146,0.0246321,0
45,200976,0.324036,283.443,9801.86,13.5,2,-0.0471212,0.0254162,0
45,200976,0.324036,283.443,9801.86,14,2,-0.05481,0.0258316,0
45,200976,0.324036,283.443,9801.86,14.5,2,-0.0626913,0.0260399,0
45,200976,0.324036,283.443,9801.86,15,2,-0.0706932,0.0259908,0
45,200976,0.324036,283.443,9801.86,15.5,2,-0.0789375,0.0260374,0
45,200976,0.324036,283.443,9801.86,16,2,-0.0873574,0.0260701,0
45,200976,0.324036,283.443,9801.86,16.5,2,-0.0962885,0.026736,0
45,200976,0.324036,283.443,9801.86,17,2,-0.105601,0.0278069,0
45,200976,0.324036,283.443,9801.86,17.5,2,-0.116005,0.0304745,0
45,200976,0.324036,283.443,9801.86,18,2,-0.126989,0.0343872,0
45,200976,0.324036,283.443,9801.86,18.5,2,-0.139765,0.0417161,0
45,200976,0.324036,283.443,9801.86,19,2,-0.15103,0.0513963,0
45,200976,0.324036,283.443,9801.86,19.5,2,-0.162856,0.0638499,0
45,200976,0.324036,283.443,9801.86,20,2,-0.17037,0.0793336,0
45,200976,0.324036,283.443,9801.86,0,2.5,0.184511,0.0844367,0
45,200976,0.324036,283.443,9801.86,0.5,2.5,0.177979,0.0736023,0
45,200976,0.324036,283.443,9801.86,1,2.5,0.169709,0.0628987,0
45,200976,0.324036,283.443,9801.86,1.5,2.5,0.158872,0.0540779,0
45,200976,0.324036,283.443,9801.86,2,2.5,0.148232,0.0474909,0
45,200976,0.324036,283.443,9801.86,2.5,2.5,0.136672,0.0424871,0
45,200976,0.324036,283.443,9801.86,3,2.5,0.12594,0.039673,0
45,200976,0.324036,283.443,9801.86,3.5,2.5,0.115381,0.0378184,0
45,200976,0.324036,283.443,9801.86,4,2.5,0.105437,0.0370717,0
45,200976,0.324036,283.443,9801.86,4.5,2.5,0.0956898,0.0366429,0
45,200976,0.324036,283.443,9801.86,5,2.5,0.086291,0.0365853,0
45,200976,0.324036,283.443,9801.86,5.5,2.5,0.0770305,0.0364338,0
45,200976,0.324036,283.443,9801.86,6,2.5,0.0679858,0.0361928,0
45,200976,0.324036,283.443,9801.86,6.5,2.5,0.0590751,0.0356136,0
45,200976,0.324036,283.443,9801.86,7,2.5,0.0503534,0.034719,0
45,200976,0.324036,283.443,9801.86,7.5,2.5,0.0417967,0.0334391,0
45,200976,0.324036,283.443,9801.86,8,2.5,0.0334231,0.0318745,0
45,200976,0.324036,283.443,9801.86,8.5,2.5,0.0251651,0.0301439,0
45,200976,0.324036,283.443,9801.86,9,2.5,0.0169104,0.0285323,0
45,200976,0.324036,283.443,9801.86,9.5,2.5,0.00852391,0.0273641,0
45,200976,0.324036,283.443,9801.86,10,2.5,1.20E-17,0.02694,0
45,200976,0.324036,283.443,9801.86,10.5,2.5,-0.00852391,0.0273641,0
45,200976,0.324036,283.443,9801.86,11,2.5,-0.0169104,0.0285323,0
45,200976,0.324036,283.443,9801.86,11.5,2.5,-0.0251651,0.0301439,0
45,200976,0.324036,283.443,9801.86,12,2.5,-0.0334231,0.0318745,0
45,200976,0.324036,283.443,9801.86,12.5,2.5,-0.0417967,0.0334391,0
45,200976,0.324036,283.443,9801.86,13,2.5,-0.0503534,0.034719,0
45,200976,0.324036,283.443,9801.86,13.5,2.5,-0.0590751,0.0356136,0
45,200976,0.324036,283.443,9801.86,14,2.5,-0.0679858,0.0361928,0
45,200976,0.324036,283.443,9801.86,14.5,2.5,-0.0770305,0.0364338,0
45,200976,0.324036,283.443,9801.86,15,2.5,-0.086291,0.0365853,0
45,200976,0.324036,283.443,9801.86,15.5,2.5,-0.0956898,0.0366429,0
45,200976,0.324036,283.443,9801.86,16,2.5,-0.105437,0.0370717,0
45,200976,0.324036,283.443,9801.86,16.5,2.5,-0.115381,0.0378184,0
45,200976,0.324036,283.443,9801.86,17,2.5,-0.12594,0.039673,0
45,200976,0.324036,283.443,9801.86,17.5,2.5,-0.136672,0.0424871,0
45,200976,0.324036,283.443,9801.86,18,2.5,-0.148232,0.0474909,0
45,200976,0.324036,283.443,9801.86,18.5,2.5,-0.158872,0.0540779,0
45,200976,0.324036,283.443,9801.86,19,2.5,-0.169709,0.0628987,0
45,200976,0.324036,283.443,9801.86,19.5,2.5,-0.177979,0.0736023,0
45,200976,0.324036,283.443,9801.86,20,2.5,-0.184511,0.0844367,0
45,200976,0.324036,283.443,9801.86,0,3,0.194271,0.0893809,0
45,200976,0.324036,283.443,9801.86,0.5,3,0.189761,0.0805937,0
45,200976,0.324036,283.443,9801.86,1,3,0.182639,0.0725678,0
45,200976,0.324036,283.443,9801.86,1.5,3,0.174168,0.0652733,0
45,200976,0.324036,283.443,9801.86,2,3,0.163864,0.0592944,0
45,200976,0.324036,283.443,9801.86,2.5,3,0.153459,0.0549755,0
45,200976,0.324036,283.443,9801.86,3,3,0.142348,0.0517729,0
45,200976,0.324036,283.443,9801.86,3.5,3,0.131578,0.0499958,0
45,200976,0.324036,283.443,9801.86,4,3,0.120775,0.0488786,0
45,200976,0.324036,283.443,9801.86,4.5,3,0.110304,0.0484482,0
45,200976,0.324036,283.443,9801.86,5,3,0.0999208,0.0481654,0
45,200976,0.324036,283.443,9801.86,5.5,3,0.0897734,0.047994,0
45,200976,0.324036,283.443,9801.86,6,3,0.0797297,0.0476094,0
45,200976,0.324036,283.443,9801.86,6.5,3,0.0698536,0.0469865,0
45,200976,0.324036,283.443,9801.86,7,3,0.0600676,0.0459881,0
45,200976,0.324036,283.443,9801.86,7.5,3,0.0503733,0.044672,0
45,200976,0.324036,283.443,9801.86,8,3,0.0406724,0.0431011,0
45,200976,0.324036,283.443,9801.86,8.5,3,0.0308628,0.0415043,0
45,200976,0.324036,283.443,9801.86,9,3,0.0208121,0.0401321,0
45,200976,0.324036,283.443,9801.86,9.5,3,0.0104942,0.0392281,0
45,200976,0.324036,283.443,9801.86,10,3,1.36E-17,0.0389117,0
45,200976,0.324036,283.443,9801.86,10.5,3,-0.0104942,0.0392281,0
45,200976,0.324036,283.443,9801.86,11,3,-0.0208121,0.0401321,0
45,200976,0.324036,283.443,9801.86,11.5,3,-0.0308628,0.0415043,0
45,200976,0.324036,283.443,9801.86,12,3,-0.0406724,0.0431011,0
45,200976,0.324036,283.443,9801.86,12.5,3,-0.0503733,0.044672,0
45,200976,0.324036,283.443,9801.86,13,3,-0.0600676,0.0459881,0
45,200976,0.324036,283.443,9801.86,13.5,3,-0.0698536,0.0469865,0
45,200976,0.324036,283.443,9801.86,14,3,-0.0797297,0.0476094,0
45,200976,0.324036,283.443,9801.86,14.5,3,-0.0897734,0.047994,0
45,200976,0.324036,283.443,9801.86,15,3,-0.0999208,0.0481654,0
45,200976,0.324036,283.443,9801.86,15.5,3,-0.110304,0.0484482,0
45,200976,0.324036,283.443,9801.86,16,3,-0.120775,0.0488786,0
45,200976,0.324036,283.443,9801.86,16.5,3,-0.131578,0.0499958,0
45,200976,0.324036,283.443,9801.86,17,3,-0.142348,0.0517729,0
45,200976,0.324036,283.443,9801.86,17.5,3,-0.153459,0.0549755,0
45,200976,0.324036,283.443,9801.86,18,3,-0.163864,0.0592944,0
45,200976,0.324036,283.443,9801.86,18.5,3,-0.174168,0.0652733,0
45,200976,0.324036,283.443,9801.86,19,3,-0.182639,0.0725678,0
45,200976,0.324036,283.443,9801.86,19.5,3,-0.189761,0.0805937,0
45,200976,0.324036,283.443,9801.86,20,3,-0.194271,0.0893809,0
45,200976,0.324036,283.443,9801.86,0,3.5,0.201797,0.0926193,0
45,200976,0.324036,283.443,9801.86,0.5,3.5,0.198016,0.0866221,0
